marca,categoria,nombre,descripcion,precio_minorista,precio_mayorista,foto,en_stock
Casio,Cuero Dama,LTP-V002GL-7B3,"El Casio LTP-V002GL-7B3 es un
reloj femenino de cuarzo con caja
dorada, correa de cuero marrón y
esfera blanca con números
grandes y fecha, cristal mineral,
tres agujas, ligero y resistente al
agua para uso diario.",230000,230000,/relojes/casio-cuero-dama/p06_i014.jpg,si
Casio,Cuero Dama,LTP-V002L-1B3,"El Casio LTP-V002L-1B3 es un
reloj femenino de cuarzo con
caja de acero inoxidable, correa
de cuero negro y esfera negra
con números grandes y fecha,
cristal mineral, tres agujas,
ligero y resistente al agua para
uso diario.",230000,230000,/relojes/casio-cuero-dama/p06_i015.jpg,si
Casio,Cuero Dama,LTP-V002GL-7B3,"El Casio LTP-V002L-1B3 es un
reloj femenino de cuarzo con
caja de acero inoxidable, correa
de cuero negro y esfera negra
con números grandes y fecha,
cristal mineral, tres agujas,
ligero y resistente al agua para
uso diario.",230000,230000,/relojes/casio-cuero-dama/p06_i013.jpg,si
Casio,Cuero Dama,LTP-V002GL-7B3,"El Casio LTP-V002GL-7B3 es un
reloj femenino de cuarzo con caja
dorada, correa de cuero marrón y
esfera blanca con números
grandes y fecha, cristal mineral,
tres agujas, ligero y resistente al
agua para uso diario.",210000,210000,/relojes/casio-cuero-dama/p07_i016.jpg,si
Casio,Cuero Dama,LTP-V005L-1B,"El Casio LTP-V005L-1B es un
reloj femenino de cuarzo con caja
de acero inoxidable, correa de
cuero negro y esfera negra con
marcadores plateados y fecha,
cristal mineral, tres agujas, ligero
y resistente al agua para uso
diario.",210000,210000,/relojes/casio-cuero-dama/p07_i017.jpg,si
Casio,Cuero Dama,LTP-V005L-7B,"El Casio LTP-V002GL-7B3 es un
reloj femenino de cuarzo con caja
dorada, correa de cuero marrón y
esfera blanca con números
grandes y fecha, cristal mineral,
tres agujas, ligero y resistente al
agua para uso diario.",210000,210000,/relojes/casio-cuero-dama/p07_i016.jpg,si
Casio,Cuero Dama,LTP-V005L-1B,"El Casio LTP-V002GL-7B3 es un
reloj femenino de cuarzo con caja
dorada, correa de cuero marrón y
esfera blanca con números
grandes y fecha, cristal mineral,
tres agujas, ligero y resistente al
agua para uso diario.",210000,210000,/relojes/casio-cuero-dama/p07_i016.jpg,si
Casio,Cuero Dama,LTP-VT01GL-4B,"El Casio LTP-VT01GL-4B es un
reloj femenino de cuarzo con caja
dorada, correa de cuero marrón y
esfera rosada minimalista con
marcadores dorados, cristal
mineral, tres agujas, ligero y
resistente al agua para uso diario.",315000,315000,/relojes/casio-cuero-dama/p08_i018.jpg,si
Casio,Cuero Dama,LTP-VT02BL-2A,"El Casio LTP-VT02BL-2A es un
reloj femenino de cuarzo con caja
de acero inoxidable, correa de
cuero azul y esfera azul
minimalista con marcadores
plateados, cristal mineral, tres
agujas, ligero y resistente al agua
para uso diario
LTP-VT01GL-4B
LTP-VT02BL-2A
Precio: 315.",315000,315000,/relojes/casio-cuero-dama/p08_i019.jpg,si
Casio,Cuero Dama,LTP-VT01GL-4B,"El Casio LTP-VT01GL-4B es un
reloj femenino de cuarzo con caja
dorada, correa de cuero marrón y
esfera rosada minimalista con
marcadores dorados, cristal
mineral, tres agujas, ligero y
resistente al agua para uso diario.",315000,315000,/relojes/casio-cuero-dama/p08_i018.jpg,si
Casio,Cuero Dama,LTP-VT02BL-2A,"El Casio LTP-VT01GL-4B es un
reloj femenino de cuarzo con caja
dorada, correa de cuero marrón y
esfera rosada minimalista con
marcadores dorados, cristal
mineral, tres agujas, ligero y
resistente al agua para uso diario.",315000,315000,/relojes/casio-cuero-dama/p08_i018.jpg,si
Casio,Cuero Dama,LTP-V006GL-9B,"Reloj analógico de acero inoxidable,
resistente al agua y con función de doble
calendario.",210000,210000,/relojes/casio-cuero-dama/p09_i020.jpg,si
Casio,Cuero Dama,LTP-V002L-1B,"Reloj analógico de acero inoxidable,
resistente al agua y con función de doble
calendario.",220000,220000,/relojes/casio-cuero-dama/p09_i021.jpg,si
Casio,Cuero Dama,LTP-V005L-1A,"Reloj analógico de acero inoxidable,
resistente al agua y con función de doble
calendario.",245000,245000,/relojes/casio-cuero-dama/p09_i022.jpg,si
Casio,Cuero Dama,LTP-V002L-1A,"Reloj analógico de acero inoxidable,
resistente al agua y con función de doble
calendario.",220000,220000,/relojes/casio-cuero-dama/p09_i023.jpg,si
Casio,Cuero Dama,LTP-V007L-9E,"Reloj de dama analógico
con caja dorada
rectangular de 22 mm,
correa de cuero marrón y
esfera dorada con números
romanos.",225000,225000,/relojes/casio-cuero-dama/p10_i024.jpg,si
Casio,Cuero Dama,LTP-V007L-7E2,"Reloj de dama analógico
con caja dorada
rectangular de 22 mm,
correa de cuero marrón y
esfera dorada con números
romanos.",225000,225000,/relojes/casio-cuero-dama/p10_i025.jpg,si
Casio,Deportivo Caballero,MTP-1335D-2A,,280000,280000,/relojes/casio-deportivo/p02_i003.jpg,si
Casio,Deportivo Caballero,AE-1300WH-1A2,,280000,280000,/relojes/casio-deportivo/p02_i004.jpg,si
Casio,Deportivo Caballero,AE-1300WH-4A,,280000,280000,/relojes/casio-deportivo/p02_i005.jpg,si
Casio,Deportivo Caballero,AE-1300WH-8A,,280000,280000,/relojes/casio-deportivo/p02_i006.jpg,si
Casio,Deportivo Caballero,AE-1300WH-2A,,280000,280000,/relojes/casio-deportivo/p02_i003.jpg,si
Casio,Deportivo Caballero,AE-1300WH-1A,,280000,280000,/relojes/casio-deportivo/p02_i003.jpg,si
Casio,Deportivo Caballero,AE-1200WHB-1B,,315000,315000,/relojes/casio-deportivo/p06_i017.jpg,si
Casio,Deportivo Caballero,AE-1200WHB-3B,,315000,315000,/relojes/casio-deportivo/p06_i018.jpg,si
Casio,Deportivo Caballero,AE-1500WH-1A,,340000,340000,/relojes/casio-deportivo/p08_i021.jpg,si
Casio,Deportivo Caballero,AE-1500WHX-3A,,340000,340000,/relojes/casio-deportivo/p08_i022.jpg,si
Casio,Deportivo Caballero,AE-1500WH-8B,,340000,340000,/relojes/casio-deportivo/p09_i023.jpg,si
Casio,Deportivo Caballero,AE-1500WH-2A,,340000,340000,/relojes/casio-deportivo/p09_i024.jpg,si
Casio,Deportivo Caballero,AW-48HE-7A,"Reloj analógico-digital con
diseño clásico y funcional.",195000,195000,/relojes/casio-deportivo/p11_i027.jpg,si
Casio,Deportivo Caballero,AW-48HE-8A,"Reloj analógico-digital con caja y correa
de resina negra.",195000,195000,/relojes/casio-deportivo/p11_i028.jpg,si
Casio,Deportivo Caballero,HDC-700-3AV,,420000,420000,/relojes/casio-deportivo/p12_i029.jpg,si
Casio,Deportivo Caballero,HDC-700-3A3,,420000,420000,/relojes/casio-deportivo/p13_i031.jpg,si
Casio,Deportivo Caballero,HDC-700-3A2,,420000,420000,/relojes/casio-deportivo/p14_i033.jpg,si
Casio,Edifice,EFR-571D-1A,"Reloj con cronógrafo de acero
inoxidable con estilo deportivo y
elegante.",910000,910000,/relojes/casio-edifice/p01_i000.jpg,si
Casio,Edifice,EFV-C110D-2A,,875000,875000,/relojes/casio-edifice/p02_i002.jpg,si
Casio,Edifice,EF-558D-1A,"Reloj con cronógrafo de acero
inoxidable con diseño imponente y
deportivo.",1050000,1050000,/relojes/casio-edifice/p03_i004.jpg,si
Casio,Edifice,EFV-C120D-1A4,,875000,875000,/relojes/casio-edifice/p04_i006.jpg,si
Casio,Edifice,EFV-650D-3A,,840000,840000,/relojes/casio-edifice/p05_i008.jpg,si
Casio,Edifice,EFV-C100L-1A,,875000,875000,/relojes/casio-edifice/p06_i010.jpg,si
Casio,Edifice,EFR-552L-5A,,875000,875000,/relojes/casio-edifice/p07_i012.jpg,si
Casio,Edifice,EFR-526L-1A,"Reloj con cronógrafo clásico y
elegante con caja de acero
inoxidable y correa de cuero
negro.",840000,840000,/relojes/casio-edifice/p08_i014.jpg,si
Casio,Edifice,EF-539D-1A2,"Reloj con cronógrafo de acero
inoxidable con diseño imponente y
deportivo.",910000,910000,/relojes/casio-edifice/p09_i016.jpg,si
Casio,Edifice,EF-556SG-7A,,1120000,1120000,/relojes/casio-edifice/p10_i018.jpg,si
Casio,Edifice,EFV-620D-2A,"Reloj con ronógrafo de acero
inoxidable con caja de 55 mm,
esfera azul con detalles plateados
y subesferas dinámicas.",875000,875000,/relojes/casio-edifice/p11_i020.jpg,si
Casio,Edifice,EF-556D-1,,1015000,1015000,/relojes/casio-edifice/p12_i022.jpg,si
Casio,Edifice,EFV-C100D-1B,"Reloj analógico-digital con caja de
51.",875000,875000,/relojes/casio-edifice/p13_i024.jpg,si
Casio,Edifice,EFV-100D-2A,,630000,630000,/relojes/casio-edifice/p14_i026.jpg,si
Casio,Edifice,EFV-C120D-2A,,875000,875000,/relojes/casio-edifice/p15_i028.jpg,si
Casio,Edifice,EFV-610DE-2A,,875000,875000,/relojes/casio-edifice/p16_i031.jpg,si
Casio,Edifice,EF-539D-7A2,,700000,700000,/relojes/casio-edifice/p17_i033.jpg,si
Casio,Edifice,EFV-610D-1A,,875000,875000,/relojes/casio-edifice/p18_i035.jpg,si
Casio,Edifice,EFR-526D-1A,,700000,700000,/relojes/casio-edifice/p19_i037.jpg,si
Casio,Edifice,EF-544D-7A,,665000,665000,/relojes/casio-edifice/p20_i039.jpg,si
Casio,Edifice,EF-544D-1A,,665000,665000,/relojes/casio-edifice/p21_i041.jpg,si
Casio,Edifice,EFV-640DC-3A,,875000,875000,/relojes/casio-edifice/p22_i043.jpg,si
Casio,Edifice,EFV-640DC-1AV,"Reloj con cronógrafo elegante y
moderno que combina caja y
brazalete de acero inoxidable con
acabado ionizado negro, junto a
una esfera negra sobria y
sofisticada.",875000,875000,/relojes/casio-edifice/p23_i045.jpg,si
Casio,Edifice,EFR-542BK-1A,,1365000,1365000,/relojes/casio-edifice/p24_i047.jpg,si
Casio,Edifice,EFV-610D-3C,"Reloj con cronógrafo elegante y
deportivo que combina caja y
brazalete de acero inoxidable
plateado con una esfera verde
intensa, aportando un estilo
moderno y distintivo.",700000,700000,/relojes/casio-edifice/p25_i049.jpg,si
Casio,Edifice,EFR-539D-1A2,"Reloj con ronógrafo imponente y
deportivo que combina caja y
brazalete de acero inoxidable
plateado con una esfera negra de
gran tamaño, destacada por
detalles en azul que aportan
dinamismo y estilo.",910000,910000,/relojes/casio-edifice/p26_i051.jpg,si
Casio,Edifice,EF-548D-2AV,,735000,735000,/relojes/casio-edifice/p27_i053.jpg,si
Casio,Edifice,EFV-600D-3C,"Reloj con cronógrafo elegante y
moderno que combina caja y
brazalete de acero inoxidable
plateado con una esfera verde
intensa, aportando un estilo
distintivo y sofisticado.",700000,700000,/relojes/casio-edifice/p28_i055.jpg,si
Casio,Edifice,EFV-540D-2A,,700000,700000,/relojes/casio-edifice/p29_i057.jpg,si
Casio,G-Shock,DW-5610UU-3D,,770000,770000,/relojes/casio-gshock/p01_i000.jpg,si
Casio,G-Shock,GA-110HR-1A,,875000,875000,/relojes/casio-gshock/p02_i002.jpg,si
Casio,G-Shock,GBA-900UU-3A,,910000,910000,/relojes/casio-gshock/p03_i004.jpg,si
Casio,G-Shock,DW-5600UBB-1D,,770000,770000,/relojes/casio-gshock/p04_i006.jpg,si
Casio,G-Shock,DWE-5657RE-1D,,1050000,1050000,/relojes/casio-gshock/p05_i008.jpg,si
Casio,G-Shock,GBM-2100-1A,,1750000,1750000,/relojes/casio-gshock/p06_i010.jpg,si
Casio,G-Shock,GA-120TR-1A,,940000,940000,/relojes/casio-gshock/p07_i012.jpg,si
Casio,G-Shock,GA-100-1A4,,825000,825000,/relojes/casio-gshock/p08_i014.jpg,si
Casio,G-Shock,GA-100CM-4A,,1050000,1050000,/relojes/casio-gshock/p09_i016.jpg,si
Casio,G-Shock,GA-110SL-3AE,,1010000,1010000,/relojes/casio-gshock/p10_i018.jpg,si
Casio,G-Shock,GA-110RD-4A,,900000,900000,/relojes/casio-gshock/p13_i024.jpg,si
Casio,G-Shock,GA-110NM-4A,,900000,900000,/relojes/casio-gshock/p14_i026.jpg,si
Casio,G-Shock,GA-110NM-2A,,900000,900000,/relojes/casio-gshock/p15_i028.jpg,si
Casio,G-Shock,GA-110TU-1A5,,900000,900000,/relojes/casio-gshock/p16_i030.jpg,si
Casio,G-Shock,DW-6900TU-1A5,,750000,750000,/relojes/casio-gshock/p17_i032.jpg,si
Casio,G-Shock,GA-400GB-1A,,940000,940000,/relojes/casio-gshock/p18_i034.jpg,si
Casio,G-Shock,GA-110HC-1A,,975000,975000,/relojes/casio-gshock/p19_i036.jpg,si
Casio,G-Shock,GA-110-1A,,940000,940000,/relojes/casio-gshock/p20_i038.jpg,si
Casio,G-Shock,GD-100-1A,,975000,975000,/relojes/casio-gshock/p21_i040.jpg,si
Citizen,Caballero,BI1054-12E,"Reloj de caballero con caja de
acero inoxidable en acabado
bicolor dorado y plateado, esfera
negra con índices dorados y
fechador a las 3, movimiento de
cuarzo japonés y cristal mineral
resistente.",770000,770000,/relojes/citizen-cab/p01_i000.jpg,si
Citizen,Caballero,BF2013-56E,,770000,770000,/relojes/citizen-cab/p02_i002.jpg,si
Citizen,Caballero,BI5000-52L,"Reloj de caballero en acero
inoxidable con acabado plateado,
esfera azul con índices plateados y
fechador a las 3, movimiento de
cuarzo japonés y cristal mineral
resistente.",665000,665000,/relojes/citizen-cab/p03_i004.jpg,si
Citizen,Caballero,BI5000-87A,"Reloj de caballero en acero
inoxidable con acabado plateado,
esfera blanca con índices
plateados y fechador a las 3,
movimiento de cuarzo japonés y
cristal mineral resistente.",665000,665000,/relojes/citizen-cab/p04_i006.jpg,si
Citizen,Caballero,BI5000-87E,"Reloj de caballero en acero
inoxidable con acabado plateado,
esfera negra con índices plateados
y fechador a las 3, movimiento de
cuarzo japonés y cristal mineral
resistente.",665000,665000,/relojes/citizen-cab/p05_i008.jpg,si
Citizen,Caballero,BI5000-52B,"Reloj de caballero en acero
inoxidable con acabado plateado
uniforme, esfera clara con
fechador a las 3, movimiento de
cuarzo japonés y cristal mineral
resistente.",665000,665000,/relojes/citizen-cab/p06_i010.jpg,si
Citizen,Dama,EQ0530-51N,"Reloj de dama analógico con
caja y brazalete de acero
inoxidable de 26 mm, esfera
azul madre perla con calendario
de día y fecha.",770000,770000,/relojes/citizen-dama/p01_i000.jpg,si
Citizen,Dama,EU6060-55D,"Reloj de dama analógico con
caja y brazalete de acero
inoxidable de 26 mm, esfera
nácar con calendario de fecha.",770000,770000,/relojes/citizen-dama/p02_i002.jpg,si
Citizen,Dama,EU6062-50D,"Reloj de dama analógico con
caja y brazalete dorados de 28
mm, esfera madre perla y bisel
con cristales Swarovski.",840000,840000,/relojes/citizen-dama/p03_i004.jpg,si
Citizen,Dama,EU6062-50P,"Reloj de dama analógico con
caja y brazalete dorados de 26
mm, esfera madre perla y bisel
con cristales Swarovski.",840000,840000,/relojes/citizen-dama/p04_i006.jpg,si
Citizen,Dama,EQ0608-55A,"Reloj de dama analógico con
caja de acero inoxidable de
28 mm y brazalete
combinado en acero
plateado y dorado, esfera
blanca con calendario de
fecha.",735000,735000,/relojes/citizen-dama/p05_i008.jpg,si
Citizen,Dama,EQ0603-59P,"Reloj de dama analógico con
caja dorada de 28 mm,
brazalete dorado de acero
inoxidable y esfera dorada
con calendario de fecha.",735000,735000,/relojes/citizen-dama/p06_i010.jpg,si
Citizen,Dama,EQ0603-59F,"Reloj de dama analógico con
caja dorada de 28 mm,
brazalete dorado de acero
inoxidable y esfera negra con
calendario de fecha.",735000,735000,/relojes/citizen-dama/p07_i012.jpg,si
Citizen,Dama,EU6072-56D,"Reloj de dama analógico con
caja y brazalete dorados de 28
mm, esfera madre perla con
calendario de fecha.",735000,735000,/relojes/citizen-dama/p08_i014.jpg,si
Orient,Caballero,FAB05003C9,"Reloj de caballero en acero
inoxidable con acabado plateado,
esfera champagne con índices
dorados y fechador a las 3,
movimiento automático japonés y
cristal mineral resistente.",770000,770000,/relojes/orient/p01_i000.jpg,si
Orient,Caballero,FAB00002B9,"Reloj de caballero en acero
inoxidable con acabado plateado,
esfera negra con índices plateados
y dorados, además de fechador a
las 3, movimiento automático
japonés y cristal mineral
resistente.",770000,770000,/relojes/orient/p02_i002.jpg,si
Orient,Caballero,FAB0000CB9,"Reloj de caballero en acero
inoxidable con acabado plateado,
esfera azul con índices plateados y
dorados, además de fechador a las
3, movimiento automático japonés
y cristal mineral resistente.",770000,770000,/relojes/orient/p03_i004.jpg,si
Orient,Caballero,FAB00002WE,"Reloj de caballero en acero
inoxidable con acabado plateado,
esfera blanca con índices
plateados y dorados, además de
fechador a las 3, movimiento
automático japonés y cristal
mineral resistente.",770000,770000,/relojes/orient/p04_i006.jpg,si
Seiko,5 Caballero,SNKL43K1,"El Seiko 5 plateado es un reloj
automático japonés con
movimiento de 21 rubí, caja de 37 -
38mmy brazalete de acero
inoxidable en acabado plateado, cr,
calendario día y fecha en dos
idiomas, resistencia al agua de 30
m y tapa trasera transparente que
deja ver el mecanismo,
combinando elegancia clásica con
la fiabilidad mecánica
característica de la línea Seiko 5.",1350000,1350000,/relojes/seiko/p01_i000.jpg,si
Seiko,5 Caballero,SNKL83K1,"El Seiko 5 plateado es un reloj
automático japonés con
movimiento de 21 rubí, caja y
brazalete de acero inoxidable en
acabado plateado, cristal Hardlex,
calendario día y fecha en dos
idiomas, resistencia al agua de 30
m y tapa trasera transparente que
deja ver el mecanismo,
combinando elegancia clásica con
la fiabilidad mecánica
característica de la línea Seiko 5.",1350000,1350000,/relojes/seiko/p02_i002.jpg,si
Seiko,5 Caballero,SNKL19K1,"Reloj automático con caja de acero
inoxidable de 37 mm de diámetro,
brazalete metálico de acero
inoxidable de 18 mm de ancho,
esfera gris con agujas y
marcadores dorados
luminiscentes, ventana de día y
fecha a las 3, cristal Hardlex y
calibre 7S26 con 21 joyas.",1350000,1350000,/relojes/seiko/p03_i004.jpg,si
Seiko,5 Caballero,SNKK11K1,"Reloj automático con caja de
acero inoxidable de 38 mm de
diámetro, brazalete metálico de 20
mm de ancho, esfera azul sunburst
con agujas y marcadores dorados
luminiscentes, ventana de día y
fecha a las 3, cristal Hardlex,
calibre 7S26 con 21 joyas y fondo
transparente que muestra el
mecanismo.",1350000,1350000,/relojes/seiko/p04_i006.jpg,si
Seiko,5 Caballero,SNKE51K1,"Reloj automático con caja de acero
inoxidable de 37 mm de diámetro,
brazalete metálico de 18 mm de
ancho, esfera azul y marcadores
plateados luminiscentes, ventana
de día y fecha a las 3, cristal
Hardlex, movimiento automatico 21
rubis y fondo transparente que
permite ver el mecanismo.",1350000,1350000,/relojes/seiko/p05_i008.jpg,si
Seiko,5 Caballero,SNK615K1,"Reloj caja de acero inoxidable de
37 mm de diámetro, brazalete
metálico de 18 mm de ancho,
esfera azul sunburst con agujas y
marcadores dorados
luminiscentes, ventana de día y
fecha a las 3, cristal Hardlex,
calibre 7S26 con 21 joyas y fondo
transparente que permite ver el
mecanismo.",1350000,1350000,/relojes/seiko/p06_i010.jpg,si
Seiko,5 Caballero,SNKK17K1,"Reloj automático con caja de acero
inoxidable de 38 mm de diámetro,
brazalete metálico de 20 mm de
ancho, esfera negra sunburst con
agujas y marcadores dorados
luminiscentes, ventana de día y
fecha a las 3, cristal Hardlex,
calibre 7S26 con 21 joyas y fondo
transparente que permite ver el
mecanismo.",1350000,1350000,/relojes/seiko/p07_i012.jpg,si
Seiko,5 Caballero,SNKK25K1,"Reloj automático con caja de acero
inoxidable de 38 mm de diámetro,
brazalete metálico de 20 mm de
ancho, esfera blanca sunburst con
detalles en gris y rojo, agujas y
marcadores plateados
luminiscentes, ventana de día y
fecha a las 3, cristal Hardlex,
calibre 7S26 con 21 joyas y fondo
transparente que permite ver el
mecanismo.",1350000,1350000,/relojes/seiko/p08_i014.jpg,si
Seiko,5 Caballero,SNKK31K1,"Reloj Automático con caja de
acero inoxidable de 38 mm,
brazalete metálico de 20 mm,
esfera negra con detalles en rojo,
agujas y marcadores plateados
luminiscentes, ventana de día y
fecha a las 3, cristal Hardlex,
calibre 7S26 con 21 joyas y fondo
transparente.",1350000,1350000,/relojes/seiko/p09_i016.jpg,si
Seiko,5 Caballero,SNKK67K1,"Reloj  con caja de acero inoxidable
de 38 mm de diámetro y 12 mm de
grosor, brazalete metálico de 17–
20 mm de ancho, esfera gris con
detalles dorados, agujas y
marcadores luminosos, ventana de
día y fecha a las 3, corona a las 4,
cristal Hardlex, calibre 7S26 con 21
joyas y fondo transparente que
muestra el mecanismo.",1350000,1350000,/relojes/seiko/p10_i018.jpg,si
Seiko,5 Caballero,SNKK13K1,,1350000,1350000,/relojes/seiko/p11_i020.jpg,si
Seiko,5 Caballero,SNKK27K1,,1350000,1350000,/relojes/seiko/p12_i022.jpg,si
Seiko,5 Caballero,SNKL81K1,,1350000,1350000,/relojes/seiko/p13_i024.jpg,si
Seiko,5 Caballero,SNKL86K1,"El Seiko 5 dorado es un reloj
automático japonés con
movimiento de 21 rubí, caja y
brazalete de acero inoxidable en
acabado dorado, cristal Hardlex,
calendario día y fecha en dos
idiomas, resistencia al agua de 30
m y tapa trasera transparente que
deja ver el mecanismo,
combinando elegancia clásica con
la fiabilidad mecánica
característica de la línea Seiko 5.",1680000,1680000,/relojes/seiko/p15_i028.jpg,si
Seiko,5 Caballero,SNKK22K1,"El Seiko 5 dorado es un reloj
automático japonés con
movimiento de 21 rubí, caja y
brazalete de acero inoxidable en
acabado dorado, cristal Hardlex,
calendario día y fecha en dos
idiomas, resistencia al agua de 30
m y tapa trasera transparente que
deja ver el mecanismo,
combinando elegancia clásica con
la fiabilidad mecánica
característica de la línea Seiko 5.",1680000,1680000,/relojes/seiko/p16_i030.jpg,si
Seiko,5 Caballero,SNKK86K1,"El Seiko 5 dorado es un reloj
automático japonés con
movimiento de 21 rubí, caja y
brazalete de acero inoxidable en
acabado dorado, cristal Hardlex,
calendario día y fecha en dos
idiomas, resistencia al agua de 30
m y tapa trasera transparente que
deja ver el mecanismo,
combinando elegancia clásica con
la fiabilidad mecánica
característica de la línea Seiko 5.",1680000,1680000,/relojes/seiko/p17_i032.jpg,si
Seiko,5 Caballero,SNKL40K1,"El Seiko 5 dorado es un reloj
automático japonés con
movimiento de 21 rubí, caja y
brazalete de acero inoxidable en
acabado dorado, cristal Hardlex,
calendario día y fecha en dos
idiomas, resistencia al agua de 30
m y tapa trasera transparente que
deja ver el mecanismo,
combinando elegancia clásica con
la fiabilidad mecánica
característica de la línea Seiko 5.",1680000,1680000,/relojes/seiko/p18_i034.jpg,si
Seiko,5 Caballero,SNKE56K1,"El Seiko 5 dorado es un reloj
automático japonés con
movimiento de 21 rubí, caja y
brazalete de acero inoxidable en
acabado dorado, cristal Hardlex,
calendario día y fecha en dos
idiomas, resistencia al agua de 30
m y tapa trasera transparente que
deja ver el mecanismo,
combinando elegancia clásica con
la fiabilidad mecánica
característica de la línea Seiko 5.",1680000,1680000,/relojes/seiko/p19_i036.jpg,si
Seiko,5 Caballero,SNKK76K1,"El Seiko 5 dorado es un reloj
automático japonés con
movimiento de 21 rubí, caja y
brazalete de acero inoxidable en
acabado dorado, cristal Hardlex,
calendario día y fecha en dos
idiomas, resistencia al agua de 30
m y tapa trasera transparente que
deja ver el mecanismo,
combinando elegancia clásica con
la fiabilidad mecánica
característica de la línea Seiko 5.",1680000,1680000,/relojes/seiko/p20_i038.jpg,si
Seiko,5 Caballero,SNKK74K1,"El Seiko 5 dorado es un reloj
automático japonés con
movimiento de 21 rubí, caja y
brazalete de acero inoxidable en
acabado dorado, cristal Hardlex,
calendario día y fecha en dos
idiomas, resistencia al agua de 30
m y tapa trasera transparente que
deja ver el mecanismo,
combinando elegancia clásica con
la fiabilidad mecánica
característica de la línea Seiko 5.",1680000,1680000,/relojes/seiko/p21_i040.jpg,si
Seiko,5 Caballero,SNXS80K,"El Seiko 5 dorado es un reloj
automático japonés con
movimiento de 21 rubí, caja y
brazalete de acero inoxidable en
acabado dorado, cristal Hardlex,
calendario día y fecha en dos
idiomas, resistencia al agua de 30
m y tapa trasera transparente que
deja ver el mecanismo,
combinando elegancia clásica con
la fiabilidad mecánica
característica de la línea Seiko 5.",1680000,1680000,/relojes/seiko/p22_i042.jpg,si
Seiko,5 Caballero,SNKK74K1,"El Seiko 5 dorado es un reloj
automático japonés con
movimiento de 21 rubí, caja y
brazalete de acero inoxidable en
acabado dorado, cristal Hardlex,
calendario día y fecha en dos
idiomas, resistencia al agua de 30
m y tapa trasera transparente que
deja ver el mecanismo,
combinando elegancia clásica con
la fiabilidad mecánica
característica de la línea Seiko 5.",1680000,1680000,/relojes/seiko/p23_i044.jpg,si
Seiko,5 Caballero,SNKK74K1,"El Seiko 5 dorado es un reloj
automático japonés con
movimiento de 21 rubí, caja y
brazalete de acero inoxidable en
acabado dorado, cristal Hardlex,
calendario día y fecha en dos
idiomas, resistencia al agua de 30
m y tapa trasera transparente que
deja ver el mecanismo,
combinando elegancia clásica con
la fiabilidad mecánica
característica de la línea Seiko 5.",1680000,1680000,/relojes/seiko/p24_i046.jpg,si
